"X.U.FEFF.date","camera","video","timestamp","species","count","site","latin","Order","Family","Primary_functional_group","Secondary_functional_group","Max_length","common_length","MaxLengthTL","Troph","ComDepthMin","ComDepthMax","TempPrefMean","FeedingPath","diet_breadth","TL_group","abund"
"5.19","5ºÅ»ú","GH020367.MP4","02:10-02:20","Á­Óã",1,"Qilian","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","02:20-02:30","Ë¿ºûµûÓã",1,"Qilian","Chaetodon auriga","Perciformes","Chaetodontidae","Omnivore","omnivore",23,NA,23,3.690000057,7,31,28,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","02:20-02:30","Î²°ßÂÌðÐ×ìÓã",6,"Qilian","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.00105857445306987
"5.19","5ºÅ»ú","GH020367.MP4","02:20-02:30","èÎ³Ý´ÌÎ²Óã",2,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","02:30-02:40","Á­Óã",1,"Qilian","Zanclus cornutus","Perciformes","Zanclidae","Omnivore","omnivore",23,21,23,2.49000001,5,182,27.7,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","02:30-02:40","èÎ³Ý´ÌÎ²Óã",6,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.00105857445306987
"5.19","5ºÅ»ú","GH020367.MP4","02:30-02:40","ºÚ°ßðÐ×ìÓã",1,"Qilian","Scarus globiceps","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,45,2,4,12,28.4,"benthic",28,"40-50",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","02:40-02:50","ºÚÎ²÷¢ÌÁ÷¯",2,"Qilian","Ptereleotris evides","Perciformes","Ptereleotridae","Planktivore","planktivore",NA,NA,14,3.400000095,2,15,28.5,"pelagic",28,"10-20",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","02:40-02:50","èÎ³Ý´ÌÎ²Óã",1,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","02:50-03:00","èÎ³Ý´ÌÎ²Óã",4,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000705716302046577
"5.19","5ºÅ»ú","GH020367.MP4","02:50-03:00","ÔÓÉ«¼â×ìÓã",2,"Qilian","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","02:50-03:00","Î²°ßÂÌðÐ×ìÓã",1,"Qilian","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:00-03:10","èÎ³Ý´ÌÎ²Óã",2,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:00-03:10","Ë«°ß¹âÈúÓã",1,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:10-03:20","×ÝÎÆ½õÓã",2,"Qilian","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:10-03:20","ÖéºûµûÓã",1,"Qilian","Chaetodon kleirnii","Perciformes","Chaetodontidae","Omnivore","omnivore",15,NA,15,2.9,4,61,27.8,NA,28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:10-03:20","èÎ³Ý´ÌÎ²Óã",1,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","Ë«°ß¹âÈúÓã",1,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","ºÚÎ²÷¢ÌÁ÷¯",1,"Qilian","Ptereleotris evides","Perciformes","Ptereleotridae","Planktivore","planktivore",NA,NA,14,3.400000095,2,15,28.5,"pelagic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","èÎ³Ý´ÌÎ²Óã",2,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","Éì¿ÚÓã",1,"Qilian","Epibulus insidiator","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",54,NA,65.87999725,4.010000229,5,22,27.9,"pelagic",28,"50-100",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","»ªÀöºûµûÓã",1,"Qilian","Chaetodon ornatissimus","Perciformes","Chaetodontidae","Corallivore","corallivore",20,NA,20,3.339999914,4,19,28.4,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","ÖéºûµûÓã",1,"Qilian","Chaetodon kleirnii","Perciformes","Chaetodontidae","Omnivore","omnivore",15,NA,15,2.9,4,61,27.8,NA,28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:20-03:30","¸ñÎÆº£ÖíÓã",1,"Qilian","Halichoeres hortulanus","Perciformes","Labridae","Carnivore","invertivore",27,NA,27,3.400000095,1,30,27.6,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:40-03:50","°ß¿¨È¸öô",2,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:40-03:50","èÎ³Ý´ÌÎ²Óã",3,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000529287226534933
"5.19","5ºÅ»ú","GH020367.MP4","03:40-03:50","¹­ÔÂºûµûÓã",2,"Qilian","Chaetodon lunulatus","Perciformes","Chaetodontidae","Corallivore","corallivore",26.7,NA,14,3.339999914,5,17,28.3,"benthic",28,"10-20",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:50-04:00","Íõ×ÓÈ¸öô",2,"Qilian","Pomacentrus vaiuli","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,3.130000114,5,24,27.7,"benthic",28,"10-20",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:50-04:00","ÁÑ´½Óã",1,"Qilian","Labroides dimidiatus","Perciformes","Labridae","Carnivore","ectoparasite feeder",14,NA,14,3.460000038,1,30,27.8,"pelagic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","03:50-04:00","èÎ³Ý´ÌÎ²Óã",2,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","03:50-04:00","ºÚÔµË¿Â¡Í·Óã",5,"Qilian","Cirrhilabrus melanomarginatus","Perciformes","Labridae","Carnivore","invertivore",13,NA,15.85999966,3.400000095,8,25,28.1,"pelagic",28,"10-20",0.000882145377558222
"5.19","5ºÅ»ú","GH020367.MP4","03:50-04:00","×ÝÎÆ½õÓã",1,"Qilian","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:00-04:10","Ë«°ß¹âÈúÓã",1,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:00-04:10","°ß¿¨È¸öô",1,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:00-04:10","èÎ³Ý´ÌÎ²Óã",6,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.00105857445306987
"5.19","5ºÅ»ú","GH020367.MP4","04:00-04:10","¸ñÎÆº£ÖíÓã",1,"Qilian","Halichoeres hortulanus","Perciformes","Labridae","Carnivore","invertivore",27,NA,27,3.400000095,1,30,27.6,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:00-04:10","ÔÓÉ«¼â×ìÓã",1,"Qilian","Gomphosus varius","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",30,NA,36.59999847,3.579999924,2,30,27.8,"benthic",28,"30-40",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:00-04:10","Ë«ÑÛ°ßº£ÖíÓã",1,"Qilian","Halichoeres biocellatus","Perciformes","Labridae","Carnivore","invertivore",12,NA,12,3.390000105,7,35,27.7,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:10-04:20","Ë«°ß¹âÈúÓã",4,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000705716302046577
"5.19","5ºÅ»ú","GH020367.MP4","04:20-04:30","°ß¿¨È¸öô",1,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:30-04:40","èÎ³Ý´ÌÎ²Óã",4,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000705716302046577
"5.19","5ºÅ»ú","GH020367.MP4","04:30-04:40","¸±<U+4C75>",1,"Qilian","Paracirrhites arcatus","Perciformes","Cirrhitidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,20,3.630000114,1,33,27.5,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:30-04:40","×ÝÎÆ½õÓã",1,"Qilian","Thalassoma quinquevittatus","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",17,NA,17,3.6,1,5,28.3,NA,28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:30-04:40","°ß¿¨È¸öô",1,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:30-04:40","Ë«ÑÛ°ßº£ÖíÓã",1,"Qilian","Halichoeres biocellatus","Perciformes","Labridae","Carnivore","invertivore",12,NA,12,3.390000105,7,35,27.7,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:40-04:50","èÎ³Ý´ÌÎ²Óã",5,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000882145377558222
"5.19","5ºÅ»ú","GH020367.MP4","04:40-04:50","·ÆÂÉ±öÈ¸öô",1,"Qilian","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:50-05:00","ÒìÑÀµ¥ÁÐ³Ýöô",1,"Qilian","Monotaxis heterodon","Perciformes","Lethrinidae","Carnivore","invertivore",NA,NA,60,3.450000048,NA,NA,NA,"benthic",28,"50-100",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:50-05:00","°ß¿¨È¸öô",1,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","04:50-05:00","èÎ³Ý´ÌÎ²Óã",4,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000705716302046577
"5.19","5ºÅ»ú","GH020367.MP4","05:00-05:10","°ß¿¨È¸öô",2,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","05:10-05:20","¸ñÎÆº£ÖíÓã",1,"Qilian","Halichoeres hortulanus","Perciformes","Labridae","Carnivore","invertivore",27,NA,27,3.400000095,1,30,27.6,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:10-05:20","°ß¿¨È¸öô",1,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:10-05:20","èÎ³Ý´ÌÎ²Óã",1,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","°ß¿¨È¸öô",2,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","èÎ³Ý´ÌÎ²Óã",4,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000705716302046577
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","¼ÕÎÇ±ÇÓã",1,"Qilian","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","·ÆÂÉ±öÈ¸öô",1,"Qilian","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","¶à´ø¸±ç³Àð",1,"Qilian","Parupeneus multifasciatus","Perciformes","Mullidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,35,3.5,20,79,27.3,"benthic",28,"30-40",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","¸£ÊÏ´ÌåêÓã",1,"Qilian","Centropyge vrolikii","Perciformes","Pomacanthidae","Herbivore","grazer/detritivores",12,NA,12,2.75999999,3,14,28.6,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","Ë«É«ÁÑ´½Óã",1,"Qilian","Labroides bicolor","Perciformes","Labridae","Carnivore","ectoparasite feeder",15,NA,15,4.019999981,2,20,27.6,"pelagic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:20-05:30","Î²°ßÂÌðÐ×ìÓã",1,"Qilian","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:30-05:40","èÎ³Ý´ÌÎ²Óã",7,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.00123500352858151
"5.19","5ºÅ»ú","GH020367.MP4","05:30-05:40","ÐÂÔÂ½õÓã",1,"Qilian","Thalassoma lunare","Perciformes","Labridae","Carnivore","invertivore",45,NA,45,3.5,1,20,28,"benthic",28,"40-50",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:30-05:40","Îå´ø¶¹ÄïÓã",3,"Qilian","Abudefduf vaigiensis","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,20,2.569999933,2,9,28.2,"benthic",28,"20-30",0.000529287226534933
"5.19","5ºÅ»ú","GH020367.MP4","05:30-05:40","¸£ÊÏ´ÌåêÓã",1,"Qilian","Centropyge vrolikii","Perciformes","Pomacanthidae","Herbivore","grazer/detritivores",12,NA,12,2.75999999,3,14,28.6,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:30-05:40","Ë«°ß¹âÈúÓã",4,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000705716302046577
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","°ß¿¨È¸öô",1,"Qilian","Pomacentrus bankanensis","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.680000067,3,17,28.6,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","Î²ÎÆ¾Å¼¬öÔ",2,"Qilian","Cephalopholis urodelus","Perciformes","Serranidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,28,4,3,15,28.4,NA,28,"20-30",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","èÎ³Ý´ÌÎ²Óã",3,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000529287226534933
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","Ë«É«ÁÑ´½Óã",1,"Qilian","Labroides bicolor","Perciformes","Labridae","Carnivore","ectoparasite feeder",15,NA,15,4.019999981,2,20,27.6,"pelagic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","¸£ÊÏ´ÌåêÓã",1,"Qilian","Centropyge vrolikii","Perciformes","Pomacanthidae","Herbivore","grazer/detritivores",12,NA,12,2.75999999,3,14,28.6,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","Éì¿ÚÓã",1,"Qilian","Epibulus insidiator","Perciformes","Labridae","Carnivore","generalist carnivore (fish and invertebrates)",54,NA,65.87999725,4.010000229,5,22,27.9,"pelagic",28,"50-100",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:40-05:50","Î²°ßÂÌðÐ×ìÓã",2,"Qilian","Chlorurus spilurus","Perciformes","Scaridae","Herbivore","scraper/excavators",NA,NA,48.58000183,2,NA,NA,NA,"benthic",28,"40-50",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","05:50-06:00","¸£ÊÏ´ÌåêÓã",1,"Qilian","Centropyge vrolikii","Perciformes","Pomacanthidae","Herbivore","grazer/detritivores",12,NA,12,2.75999999,3,14,28.6,"benthic",28,"10-20",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:50-06:00","½ðÍ·½ð³áÈ¸öô",1,"Qilian","Chrysiptera chrysocephala","Perciformes","Pomacentridae","Omnivore","omnivore",NA,NA,6.010000229,2.74000001,1,6,NA,"benthic",28,"< 10",0.000176429075511644
"5.19","5ºÅ»ú","GH020367.MP4","05:50-06:00","·ÆÂÉ±öÈ¸öô",2,"Qilian","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",0.000352858151023289
"5.19","5ºÅ»ú","GH020367.MP4","05:50-06:00","èÎ³Ý´ÌÎ²Óã",5,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000882145377558222
"5.19","5ºÅ»ú","GH020367.MP4","05:50-06:00","Ë«°ß¹âÈúÓã",10,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.00176429075511644
"5.21","2ºÅ»ú","GH011439.MP4","00:00-00:10","¸±<U+4C75>",1,"Qilian","Paracirrhites arcatus","Perciformes","Cirrhitidae","Carnivore","generalist carnivore (fish and invertebrates)",NA,NA,20,3.630000114,1,33,27.5,"benthic",28,"20-30",0.000176429075511644
"5.21","2ºÅ»ú","GH011439.MP4","00:00-00:10","·ÆÂÉ±öÈ¸öô",1,"Qilian","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",0.000176429075511644
"5.21","2ºÅ»ú","GH011439.MP4","00:10-00:20","èÎ³Ý´ÌÎ²Óã",6,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.00105857445306987
"5.21","2ºÅ»ú","GH011439.MP4","00:10-00:20","¼ÕÎÇ±ÇÓã",1,"Qilian","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",0.000176429075511644
"5.21","2ºÅ»ú","GH011439.MP4","00:10-00:20","×ØÎÇðÐ×ìÓã",1,"Qilian","Scarus psittacus","Perciformes","Scaridae","Herbivore","grazer/detritivores",NA,NA,34,2,4,14,28.1,"benthic",28,"30-40",0.000176429075511644
"5.21","2ºÅ»ú","GH011439.MP4","00:30-00:33","èÎ³Ý´ÌÎ²Óã",2,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000352858151023289
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","·ÆÂÉ±öÈ¸öô",13,"Qilian","Pomacentrus philippinus","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,2.670000076,2,7,28.4,"benthic",28,"10-20",0.00229357798165138
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","×ØÎÇðÐ×ìÓã",1,"Qilian","Scarus psittacus","Perciformes","Scaridae","Herbivore","grazer/detritivores",NA,NA,34,2,4,14,28.1,"benthic",28,"30-40",0.000176429075511644
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","ÈÕ±¾´ÌÎ²Óã",3,"Qilian","Acanthurus japonicus","Perciformes","Acanthuridae","Herbivore","grazer/detritivores",21,NA,21,2.279999971,5,15,28.7,"benthic",28,"20-30",0.000529287226534933
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","Ë«°ß¹âÈúÓã",1,"Qilian","Chromis margaritifer","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,9,2.950000048,4,12,28.5,"pelagic",28,"< 10",0.000176429075511644
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","èÎ³Ý´ÌÎ²Óã",4,"Qilian","Ctenochaetus striatus","Perciformes","Acanthuridae","Omnivore","omnivore",26,18,26,2,6,30,27.8,"benthic",28,"20-30",0.000705716302046577
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","¼ÕÎÇ±ÇÓã",1,"Qilian","Naso lituratus","Perciformes","Acanthuridae","Herbivore","browsers",46,NA,56.11999893,2.319999933,5,30,27.7,"benthic",28,"50-100",0.000176429075511644
"5.21","2ºÅ»ú","GH011440.MP4","00:00-00:10","Íõ×ÓÈ¸öô",1,"Qilian","Pomacentrus vaiuli","Perciformes","Pomacentridae","Planktivore","planktivore",NA,NA,11.10000038,3.130000114,5,24,27.7,"benthic",28,"10-20",0.000176429075511644
